lemma,grammar_gloss,meaning_en,meaning_pl,source,universe,etymology_languages,etymology_words,example_wen,example_wen_source,info
mokry,adj,"meagre, thin",chudy,dictionary_steenbergen,,,,,,
molaca,f. I,disease,choroba,dictionary_steenbergen,,,,,,
molar,"v, 1",hammer,"bić młotem, kuć",dictionary_steenbergen,,,,,,
molaty,adj,"sick, ill",chory,dictionary_steenbergen,,,,,,
moler,"v, 5",soften,zmiększać,dictionary_steenbergen,,,,,,
molestar,"v, 1",molest,molestować,dictionary_steenbergen,,,,,,
moli,adj,soft,miękki,dictionary_steenbergen,,,,,,
molini,adj,malicious,złośliwy,dictionary_steenbergen,,,,,,
molińtać,f,maliciousness,złośliwość,dictionary_steenbergen,,,,,,
moła,f. I,mill-stone,kamień młyński,dictionary_steenbergen,,,,,,
momiała,f. I,"breast, tit","pierś, cycka",dictionary_steenbergen,,,,,,
"momię, -tu","n. -mię, -miętu",moment,"moment, chwila",dictionary_steenbergen,,,,,,
momiętalemięć,adv,"momentally, at the moment, now",chwilowo,dictionary_steenbergen,,,,,,
monarch,m,monarch,monarch,dictionary_steenbergen,,,,,,
monarchia,f. I,monarchy,monarchia,dictionary_steenbergen,,,,,,
monarchiski,adj,monarchist,monarchistyczny,dictionary_steenbergen,,,,,,
monarchista,m. I,monarchist,monarchista,dictionary_steenbergen,,,,,,
moneta,f. I,coin,moneta,dictionary_steenbergen,,,,,,
monstr,n,monster,potwór,dictionary_steenbergen,,,,,,
montrejany,adj,Montreiano,montrejański,dictionary_steenbergen,,,,,,
"monumię, -tu","n. -mię, -miętu",monument,pomnik,dictionary_steenbergen,,,,,,
morały,adj,moral,moralny,dictionary_steenbergen,,latin_learned__claude,mōrālis,,,
morzer,"v, 6",die,umierać,dictionary_steenbergen,,,,,,
moszkieł,m. II animate,man,mężczyzna,dictionary_steenbergen,,,,,,
moszkliny,adj,"male, masculine",męski,dictionary_steenbergen,,,,,,
moszklińtać,f,masculinity,męskość,dictionary_steenbergen,,,,,,
mośmy,adj,biggest (superlative of grędźi),największy,dictionary_steenbergen,,,,,,
motery,adj,ripe,dojrzały,dictionary_steenbergen,,,,,,
moterzeszczer,"v, 8",grow mature,dojrzewać,dictionary_steenbergen,,,,,,
motorrota,f. I,motorbike,motocykl,dictionary_steenbergen,,,,,,
motruna,f. I,grandmother,babcia,dictionary_steenbergen,,,,,,
motrzeńtać,f,motherhood,macierzyństwo,dictionary_steenbergen,,,,,,
motrzony,adj,motherly,macierzyński,dictionary_steenbergen,,,,,,
motyl,m,butterfly,motyl,dictionary_steenbergen,,,,,,
motyw,n,motive,"motyw, bodziec",dictionary_steenbergen,,,,,,
mowiar,"v, 4",move,ruszać,dictionary_steenbergen,,,,,,
możeń,f,stay; place to stay,pobyt; miejsce pobytu,dictionary_steenbergen,,,,,,
możonar,f,stay (f.ex. in a hotel),zatzymywać się,dictionary_steenbergen,,,,,,
mód,m,"way, manner",sposób,dictionary_steenbergen,,,,,,
mółci,adv,many,wielu,dictionary_steenbergen,,,,,,
mółczar,"v, 2",cuddle,pieścić,dictionary_steenbergen,,,,,,
mółt,adv,very; much,bardzo; dużo,dictionary_steenbergen,,,,,,
mrociewkar,"v, 1",kill,zabijać,dictionary_steenbergen,,,,,,
mrociół,m,hammer,młotek,dictionary_steenbergen,,,,,,
mroć,f,death,śmierć,dictionary_steenbergen,,,,,,
mrodziar,"v, 2",bite,gryźć,dictionary_steenbergen,,,,,,
mrotalnik,m,mortal,śmiertelnik,dictionary_steenbergen,,,,,,
mrotały,adj,mortal,śmiertelny,dictionary_steenbergen,,,,,,
mrotąd,n,worry,zmartwienie,dictionary_steenbergen,,,,,,
mrotwar sie,"v, 1",worry,martwić się,dictionary_steenbergen,,,,,,
mroty,adj,dead,martwy,dictionary_steenbergen,,,,,,
mrzeczanarz,m,mercenary,najemnik,dictionary_steenbergen,,,,,,
mrzedź,f,salary,"pensja, salariusz",dictionary_steenbergen,,,,,,
mrzekierdzej,m,Wednesday,środa,dictionary_steenbergen,,,,,,
mrzekierz,n,mercury,rtęć,dictionary_steenbergen,,,,,,
mrzoda,f. I,shit,gówno,dictionary_steenbergen,,,,,,
mrzydz,f,South; afternoon,południe,dictionary_steenbergen,,,,,,
mszatek,n,message,wiadomość,dictionary_steenbergen,,,,,,
mudeł,m,mold,"forma, odlew",dictionary_steenbergen,,,,,,
"mumię, -mnie","n. III -mię, -mnie",movement,ruch,dictionary_steenbergen,,,,,,
mumnar,"v, 1",fuck,pierdolić,dictionary_steenbergen,,,,,,
municzypały,adj,municipal,gminny,dictionary_steenbergen,,,,,,
mustrar,"v, 1",show,pokazywać,dictionary_steenbergen,,,,,,
mustrar: mustrar sie,"v, 1",turn out,okazać się,dictionary_steenbergen,,,,,,
muszka,f. I,mosquito,komar,dictionary_steenbergen,,,,,,
mut,m,"mutter, grunt","mruczenie, mamrotanie",dictionary_steenbergen,any,,,,,
mutaceń,f,mutation,mutacja,dictionary_steenbergen,any,,,,,
mutar,"v, 1",change,zmieniać,dictionary_steenbergen,any,,,,,
muzycy,adj,musical,muzyczny,dictionary_steenbergen,any,,,,,
muzyka,f. I,music,muzyka,dictionary_steenbergen,any,,,,,
muzykaltać,f,musicality,muzykalność,dictionary_steenbergen,any,,,,,
muzykały,adj,musical,muzykalny,dictionary_steenbergen,any,,,,,
mużej,n. II,museum,muzeum,dictionary_steenbergen,any,,,,,
mył,m,he-mule,muł,dictionary_steenbergen,any,,,,,
myła,f. I,she-mule,mulica,dictionary_steenbergen,any,,,,,
myszek,m,moss,mech,dictionary_steenbergen,any,,,,,
myszkieł,m,muscle,mięśń,dictionary_steenbergen,any,,,,,
myścioła,f. I,weasel,tchórz,dictionary_steenbergen,any,,,,,
mytwalemięć,adv,mutually,"nawzajem, wzajemnie",dictionary_steenbergen,any,,,,,
mytwały,adj,mutual,wzajemny,dictionary_steenbergen,any,,,,,
myty,adj,dumb,niemy,dictionary_steenbergen,any,,,,,
nagar,"v, 1","go by water, sail",pływać (statkiem),dictionary_steenbergen,any,,,,,
naiwtać,f,naiveness,naiwność,dictionary_steenbergen,any,,,,,
naiwy,adj,naive,naiwny,dictionary_steenbergen,any,,,,,
nakła,f. I,ship,statek,dictionary_steenbergen,any,,,,,
nakła jarzała,f. I,air ship,statek powietrzny,dictionary_steenbergen,any,,,,,
nan,m,dwarf,karzeł,dictionary_steenbergen,any,,,,,
narkotyk,n,drug,narkotyk,dictionary_steenbergen,any,,,,,
narkotyzar,"v, 1",drug,narkotyzować,dictionary_steenbergen,any,,,,,
narkoza,f. I,narcose,narkoza,dictionary_steenbergen,any,,,,,
narta,f. I,ski,narta,dictionary_steenbergen,any,,,,,
nat,m,child,dziecko,dictionary_steenbergen,any,,,,,Takes inanimate plural as an exception
natura,f. I,nature,"przyroda, natura",dictionary_steenbergen,any,,,,,
naturalemięć,adv,"naturally, of course",oczywiście,dictionary_steenbergen,any,,,,,
naturały,adj,natural,naturalny,dictionary_steenbergen,any,,,,,
nawala,f. I,dock,dok,dictionary_steenbergen,any,,,,,
nawigar,"v, 1",navigate,nawigować,dictionary_steenbergen,any,,,,,
nawraj,n,shipwreck,rozbicie okrętu,dictionary_steenbergen,any,,,,,
naz,m,nose,nos,dictionary_steenbergen,any,,,,,
nazokron,m,rhinoceros,nosorożec,dictionary_steenbergen,any,,,,,
nąk,conj,because,bo,dictionary_steenbergen,any,,,,,
negaciwy,adj,negative,negatywny,dictionary_steenbergen,any,,,,,
nemież,adv,"nonetheless, however","jednak, tym niemniej, przecież",dictionary_steenbergen,any,,,,,
nemię,adv,"nonetheless, however","jednak, tym niemniej, przecież",dictionary_steenbergen,any,,,,,
nę,intj,no,nie,dictionary_steenbergen,any,,,,,
nębier,m. II inanimate,number,liczba,dictionary_steenbergen,any,,,,,
nębier: nębier płerały,,plural,liczba mnoga,dictionary_steenbergen,any,,,,,
nębier: nębier sięgłarzy,,singular,liczba pojedyncza,dictionary_steenbergen,any,,,,,
nębier: nębier telefonicy,,telephone number,numer telefonu,dictionary_steenbergen,any,,,,,
nębralnik,m,numeral,liczebnik,dictionary_steenbergen,any,,,,,
nębruzy,adj,numerous,liczny,dictionary_steenbergen,any,,,,,
nękwa,adv,never,nigdy,dictionary_steenbergen,any,,,,,
"niąb, niębu",m,cloud,chmura,dictionary_steenbergen,any,,,,,
niądź,adv,nowhere,nigdzie,dictionary_steenbergen,any,,,,,
nidz,m,nest,gniazdo,dictionary_steenbergen,,,,,,
nie,adv,not,nie,dictionary_steenbergen,,,,,,
nie: nie ja po kód!,intj,you're welcome,nie ma za co!,dictionary_steenbergen,,,,,,
niec ... niec,conj,neither ... nor,ani ... ani,dictionary_steenbergen,,,,,,
nieczesarzy,adj,"necessary, needful",potrzebny,dictionary_steenbergen,,,,,,
nieczestać,f,"necessity, need",potrzeba,dictionary_steenbergen,,,,,,
niedutablemięć,adv,undoubtedly,niewątpliwie,dictionary_steenbergen,,,,,,
niedziepiędzięca,f. I,independence,niezależność,dictionary_steenbergen,,,,,,
niedziepiędzięci,adj,independent,niezależny,dictionary_steenbergen,,,,,,
nieenwrzenity,adj,uncurbed,nieokiełznięty,dictionary_steenbergen,,,,,,
niefiedzieltać,f,infidelity,niewierność,dictionary_steenbergen,,,,,,
niefierzemtać,f,weakness,słabość,dictionary_steenbergen,,,,,,
niefierzmy,adj,weak,słaby,dictionary_steenbergen,,,,,,
niefiniciwnik,m,infinitive,bezokolicznik,dictionary_steenbergen,,,,,,
niefinity,adj,infinite,nieskończony,dictionary_steenbergen,,,,,,
niegar,"v, 1",deny,zaprzeczać,dictionary_steenbergen,,,,,,
niegleżer,"v, 7",neglect,negować,dictionary_steenbergen,,,,,,
niegrędzi,adj,"not big, small","niewielki, nieduży",dictionary_steenbergen,,,,,,
niegry,adj,black,czarny,dictionary_steenbergen,,,,,,
nieguc,n,shop,sklep,dictionary_steenbergen,,,,,,
niegucar,"v, 2",negotiate,negocjować,dictionary_steenbergen,,,,,,
niejenąć,adv,the other day,niedawno,dictionary_steenbergen,,,,,,
niejukędy,adj,unpleasant,nieprzyjemny,dictionary_steenbergen,,,,,,
niekędy,adv,sometimes,"niekiedy, czasami",dictionary_steenbergen,,,,,,
nieki,pron.ind.,nobody,nikt,dictionary_steenbergen,,,,,,
niekomplety,adj,incomplete,niekompletny,dictionary_steenbergen,,,,,,
niekoszczuzy,adj,unconscious,nieświadomy,dictionary_steenbergen,,,,,,
niekód,adv,"slightly, a bit","nieco, trochę",dictionary_steenbergen,,,,,,
niekrzedzibły,adj,unbelievable,"niesamowity, niewiarygodny",dictionary_steenbergen,,,,,,
niekwale,adj,some,niektóre,dictionary_steenbergen,,,,,,
niekwałak,adv,along no way,żadną drogą,dictionary_steenbergen,,,,,,
niekwiattać,f,unrest,niepokój,dictionary_steenbergen,,,,,,
niekwiny,pron.int.,nobody's,niczyj,dictionary_steenbergen,,,,,,
niełowuręca,f. I,unemployment,bezrobocie,dictionary_steenbergen,,,,,,
niełowuręci,adj,unemployed,bezrobotny,dictionary_steenbergen,,,,,,
niemal,adv,not bad,nieźle,dictionary_steenbergen,,,,,,
niemień,adv,not less,niemniej,dictionary_steenbergen,,,,,,
niemik,m,enemy,wróg,dictionary_steenbergen,,,,,,
niemorały,adj,immoral,niemoralny,dictionary_steenbergen,,,,,,
niemrotały,adj,immortal,nieśmiertelny,dictionary_steenbergen,,,,,,
nieofolaty,adj,unneeded,niepotrzebny,dictionary_steenbergen,,,,,,
nieolegaty,adj,non-aligned,"niezaangażowany, niezrzeszony",dictionary_steenbergen,,,,,,
nieośpiecat,adv,unexpectedly,"nieoczekiwanie, niespodziewanie",dictionary_steenbergen,,,,,,
nieparkły,adj,impair,nieparzysty,dictionary_steenbergen,,,,,,
niepery,adj,impure,nieczysty,dictionary_steenbergen,,,,,,
nieplonoonwalik,m,"minor (i.e., under 18)",małolatek,dictionary_steenbergen,,,,,,
niepolity,adj,impolite,nieuprzejmy,dictionary_steenbergen,,,,,,
nieporłarz,m,baby,niemowlę,dictionary_steenbergen,,,,,,
nieposibły,adj,impossible,niemożliwy,dictionary_steenbergen,,,,,,
niepuć,m,nephew,bratanek,dictionary_steenbergen,,,,,,
nierzw,m,nerve,nerw,dictionary_steenbergen,,,,,,
nietrów,adv,not too,niezbyt,dictionary_steenbergen,,,,,,
niew,f,snow,śnieg,dictionary_steenbergen,,,,,,
niewiżybły,adj,invisible,"niewidoczny, niewidzialny",dictionary_steenbergen,,,,,,
niewła,f. I,mist,mgła,dictionary_steenbergen,,,,,,
nieżysty,adj,unfair,niesprawiedliwy,dictionary_steenbergen,,,,,,
nieżyśtica,f. I,injustice,niesprawiedliwość,dictionary_steenbergen,,,,,,
niębuzy,adj,cloudy,chmurny,dictionary_steenbergen,,,,,,
niętra,prep +1,inside,wewnątrz,dictionary_steenbergen,,,,,,
nikiel,n,nickel,nikiel,dictionary_steenbergen,,,,,,
nił,pron.ind.,nothing,nic,dictionary_steenbergen,,,,,,
nimfa,f. I,nymph,nimfa,dictionary_steenbergen,,,,,,
niody,adj,neat,porządny,dictionary_steenbergen,,,,,,
niutraltać,f,neutrality,neutralność,dictionary_steenbergen,,,,,,
niutrały,adj,neutral,"nijaki, neutralny",dictionary_steenbergen,,,,,,
niwiół,n,level,poziom,dictionary_steenbergen,,,,,,
no,intj,well,no,dictionary_steenbergen,,,,,,
noc,f. III,night,noc,dictionary_steenbergen,,latin_inherited__claude,nōctem,,,
noceń,f,nation,naród,dictionary_steenbergen,,,,,,
nociewtać,f,birth,urodzenie,dictionary_steenbergen,,,,,,
nociwy,adj,native,wrodzony,dictionary_steenbergen,,,,,,
noconalista,m. I,nationalist,nacjonalista,dictionary_steenbergen,,,,,,
noconalizm,m,nationalism,nacjonalizm,dictionary_steenbergen,,,,,,
noconaltać,f,nationality,narodowość,dictionary_steenbergen,,,,,,
noconały,adj,national,narodowy,dictionary_steenbergen,,,,,,
nodzar,"v, 2",bore,nudzić,dictionary_steenbergen,,,,,,
norma,f. I,norm,norma,dictionary_steenbergen,,,,,,
normały,adj,normal,normalny,dictionary_steenbergen,,,,,,
nostalgia,f. I,nostalgia,nostalgia,dictionary_steenbergen,,,,,,
nostalgicy,adj,nostalgic,nostalgiczny,dictionary_steenbergen,,,,,,
nostry,pron.poss.,our,nasz,dictionary_steenbergen,,,,,,
noszczer sie,"v, 8","born, to be -",rodzić się,dictionary_steenbergen,,,,,,
nościnie,m. pl.,birthday,urodziny,dictionary_steenbergen,,,,,,
nowiębierz,m,November,listopad,dictionary_steenbergen,,,,,,
nowonosty,adj,newborn,nowo narodzony,dictionary_steenbergen,,,,,,
nowtać,f,news,nowość,dictionary_steenbergen,,,,,,
nowy,adj,new,nowy,dictionary_steenbergen,,,,,,
nów,num,nine,dziewięć,dictionary_steenbergen,,,,,,
nówczęcieśmy,num,nine hundredth,dziewięćsetny,dictionary_steenbergen,,,,,,
nówczętór,num,nine hundred,dziewięćset,dictionary_steenbergen,,,,,,
nówmy,num,ninth,dziewiąty,dictionary_steenbergen,,,,,,
nówsprzedczy,num,nineteen,dziewiętnasty,dictionary_steenbergen,,,,,,
nówsprzedzieśmy,num,nineteenth,dziewiętnasty,dictionary_steenbergen,,,,,,
"nu (nosz, nów, nosz)",pron.pers.,we,my,dictionary_steenbergen,,,,,,
nubieltać,f,nobility,szlachta,dictionary_steenbergen,,,,,,
nubły,adj,noble,szlachetny,dictionary_steenbergen,,,,,,
nuceń,f,notion,pojęcie,dictionary_steenbergen,,,,,,
nucieca,f. I,note,notatka,dictionary_steenbergen,,,,,,
nucz,f,nut,orzech,dictionary_steenbergen,,,,,,
nud,m,knot,węzeł,dictionary_steenbergen,,,,,,
"numię, -mnie","n. III -mię, -mnie",name,"imię, nazwa",dictionary_steenbergen,,,,,,
numnaciwnik,m,nominative,mianownik,dictionary_steenbergen,,,,,,
numnalemięć,adv,"namely, that is, i.e.",mianowicie,dictionary_steenbergen,,,,,,
numnar,"v, 1",appoint,mianować,dictionary_steenbergen,,,,,,
nunaśmy,num,ninetieth,dziewięćdziesiąty,dictionary_steenbergen,,,,,,
nunięta,num,ninety,dziewięćdziesiąt,dictionary_steenbergen,,,,,,
nuta,f. I,music note,nuta,dictionary_steenbergen,,,,,,
nutar,"v, 1",note,"notować, zapisywać",dictionary_steenbergen,,,,,,
nuty,adj,well-known,znany,dictionary_steenbergen,,,,,,
nuża,f. I,nausea,"nudności, mdłości",dictionary_steenbergen,,,,,,
nycały,adj,wedding,ślubny,dictionary_steenbergen,,,,,,
"nyce, -ar",f. pl.,wedding,wesele,dictionary_steenbergen,,,,,,
nydy,adj,naked,"nagi, goły",dictionary_steenbergen,,,,,,
nyły,adj,no,żaden,dictionary_steenbergen,,,,,,
nytrzer,"v, 5",feed,karmić,dictionary_steenbergen,,,,,,
nytrzyceń,f,food,"pokarm, żywność",dictionary_steenbergen,,,,,,
"nytrzymię, -tu","n. -mię, -miętu",food (for animals),"pokarm, żarcie (dla zwierząt)",dictionary_steenbergen,,,,,,
o,prep +1,to,do,dictionary_steenbergen,,,,,,
o,prep +2,at,"na, w",dictionary_steenbergen,,,,,,
o: o finie,adv,at last,"w końcu, na końcu",dictionary_steenbergen,,,,,,
o: o kętrarze,adv,on the contrary,wręcz przeciwnie,dictionary_steenbergen,,,,,,
o: o męcie,adv,upstairs,na górze,dictionary_steenbergen,,,,,,
o: o rzewidziąd!,intj,see you later!,do widzenia!,dictionary_steenbergen,,,,,,
o: o sańtać!,intj,cheers!,na zdrowie!,dictionary_steenbergen,,,,,,
o: o wale,adv,downstairs,na dole,dictionary_steenbergen,,,,,,
obać,m,abbot,opat,dictionary_steenbergen,,,,,,
obiad,m,lunch,obiad,dictionary_steenbergen,,,,,,
obiec,m,object,"objekt, przedmiot, podmiot",dictionary_steenbergen,,,,,,
obiecywnik,m,direct case,bezpośrednik,dictionary_steenbergen,,,,,,
obiedzęci,adj,obedient,posłuszny,dictionary_steenbergen,,,,,,
obilgaceń,f,duty,obowiązek,dictionary_steenbergen,,,,,,
obilgar,"v, 1",oblige,zobowiązywać,dictionary_steenbergen,,,,,,
obilgatorzy,adj,obligatory,obowiązkowy,dictionary_steenbergen,,,,,,
obliszczer,"v, 8",forget,zapominać,dictionary_steenbergen,,,,,,
obliwień,f,oblivion,zapomnienie,dictionary_steenbergen,,,,,,
obocier sie,"v, 7","hit itself against something, bump, crash",obijać,dictionary_steenbergen,,,,,,
obój,m,oboe,obój,dictionary_steenbergen,,,,,,
obrabar,"v, 1","rob, mug",obrabować,dictionary_steenbergen,,,,,,
obrzewlaceń,f,abbreviation,skrót,dictionary_steenbergen,,,,,,
obrzewlar,"v, 2","shorten, abbreviate",skracać,dictionary_steenbergen,,,,,,
obtydzień,f,habit,zwyczaj,dictionary_steenbergen,,,,,,
oc,m,act,czyn,dictionary_steenbergen,,,,,,
ocar,"v, 1",act,działać,dictionary_steenbergen,,,,,,
ocaśmy,num,eightieth,osiemdziesiąty,dictionary_steenbergen,,,,,,
ocean,m,ocean,ocean,dictionary_steenbergen,,,,,,
oceń,f,action,akcja,dictionary_steenbergen,,,,,,
ocet,m,vinegar,ocet,dictionary_steenbergen,,,,,,
ocębierz,m,October,październik,dictionary_steenbergen,,,,,,
ocęta,num,eighty,osiemdziesiąt,dictionary_steenbergen,,,,,,
ociaraceń,f,landing,lądowanie,dictionary_steenbergen,,,,,,
ociarar,"v, 1",land,lądować,dictionary_steenbergen,,,,,,
ocięceń,f,attention,uwaga,dictionary_steenbergen,,,,,,
ociętar,"v, 1","try, attempt",próbować,dictionary_steenbergen,,,,,,
ocmy,num,eighth,ósmy,dictionary_steenbergen,,,,,,
ocy,num,eight,osiem,dictionary_steenbergen,,latin_inherited__claude,octō,,,
ocyczęcieśmy,num,eight hundredth,osiemsetny,dictionary_steenbergen,,,,,,
ocyczętór,num,eight hundred,osiemset,dictionary_steenbergen,,,,,,
ocysprzedczy,num,eighteen,osiemnaście,dictionary_steenbergen,,,,,,
ocysprzedzieśmy,num,eighteenth,osiemnasty,dictionary_steenbergen,,,,,,
ocywy,adj,active,"dzielny, aktywny",dictionary_steenbergen,,,,,,
oczartanar,"v, 1","ensure, ascertain","upewnić, zapewnić",dictionary_steenbergen,,,,,,
oczecar,"v, 1",blind,oślepiać,dictionary_steenbergen,any,,,,,
oczepier,"v, irr.",get,dostawać,dictionary_steenbergen,any,,,,,
oczepier: oczepier sie,,"get, come, arrive","przybywać, dostać się",dictionary_steenbergen,any,,,,,
"oczerz, -e",n,steel,stal,dictionary_steenbergen,any,,,,,
oczędzier,"v, 7",lite,zapalać,dictionary_steenbergen,any,,,,,
oczydy,adj,acid,kwaśny,dictionary_steenbergen,,,,,,
oćmy,adj,best (superlative of bony),najlepszy,dictionary_steenbergen,,,,,,
odar,"v, irr.",add,dodawać,dictionary_steenbergen,,,,,,
odądź,adv,whereto,dokąd,dictionary_steenbergen,,,,,,
odądźkąk,adv,(to) anywhere,dokądkolwiek,dictionary_steenbergen,,,,,,
odłuty,adj,adult,dorosły,dictionary_steenbergen,,,,,,
odotar sie,"v, 1",fit,pasować,dictionary_steenbergen,,,,,,
odórz,m,smell,zapach,dictionary_steenbergen,,,,,,
oduraceń,f,adoration,"uwielbienie, adoracja",dictionary_steenbergen,,,,,,
odurar,"v, 1",adore,uwielbiać; pachnąć,dictionary_steenbergen,,,,,,
odurar,"v, 1",smell,pachnąć,dictionary_steenbergen,,,,,,
odyczer,"v, 7",bring,przynosić,dictionary_steenbergen,,latin_inherited__claude,addūcere,,,
odzar,"v, 2",hate,nienawiedzieć,dictionary_steenbergen,,,,,,
odzarnar,"v, 1","breakfast, to have -",śniadać,dictionary_steenbergen,,,,,,
odzeczęć,adj,adjacent,sąsiedni,dictionary_steenbergen,,,,,,
odzej,adv,today,dzisiaj,dictionary_steenbergen,,,,,,
odzieceń,f,addition,dodatek,dictionary_steenbergen,,,,,,
ofabłar sie,"v, 1",come to an agreement,dogadywać się,dictionary_steenbergen,,,,,,
ofiara,m,victim,ofiara,dictionary_steenbergen,,,,,,
oficz,n,"office, bureau",biuro,dictionary_steenbergen,,,,,,
ofierzmaceń,f,"confirmation, affirmation",potwierdzenie,dictionary_steenbergen,,,,,,
ofierzmar,"v, 1",confirm,potwierdzać,dictionary_steenbergen,,,,,,
ofolar,"v, 2",need,potrzebować,dictionary_steenbergen,,,,,,
ofolęca,f. I,need,potrzeba,dictionary_steenbergen,,,,,,
ofrocaty,adj,forced,przymusowy,dictionary_steenbergen,,,,,,
ofromar,"v, 1",give form,ukształcić,dictionary_steenbergen,,,,,,
ofukar,"v, 1",strangle,dusić,dictionary_steenbergen,,,,,,
ogrzewar,"v, 1",aggrevate,obciążać,dictionary_steenbergen,,,,,,
ohydny,adj,"hideous, ghastly",ohydny,dictionary_steenbergen,,,,,,
ojążer,"v, 7",attach,dołączać,dictionary_steenbergen,,,,,,
ojążer: ojążer sie,"v, 7",join,dołączać się,dictionary_steenbergen,,,,,,
ojecywnik,m,adjective,przymiotnik,dictionary_steenbergen,,,,,,
ojej!,intj,"oh my, oh dear!",ojej,dictionary_steenbergen,,,,,,
ojekar,"v, 1",entertain,pobawić,dictionary_steenbergen,,,,,,
ojekwalar,"v, 2",equal,dorównywać,dictionary_steenbergen,,,,,,
ojer,"v, irr.","come, arrive","przychodzić, przyjść",dictionary_steenbergen,,,,,,
ojerzar,"v, 4",cling,przywierać,dictionary_steenbergen,,,,,,
ojędkar,"v, 1",point at,wskazywać,dictionary_steenbergen,,,,,,
okadzier,"v, 7","get to, reach",dopadać,dictionary_steenbergen,,,,,,
okażeń,f,occasion,okazja,dictionary_steenbergen,,,,,,
okąpaniar (jelkój),"v, 2",accompany,towarzyszyć,dictionary_steenbergen,,,,,,
okąt,m,account,rachuba,dictionary_steenbergen,,,,,,
okętraceń,f,meeting,spotkanie,dictionary_steenbergen,,,,,,
okętrar,"v, 1",meet,spotykać,dictionary_steenbergen,,,,,,
okieł,m. II inanimate,eye,oko,dictionary_steenbergen,,,,,,
okikła,f. I,needle,igła,dictionary_steenbergen,,,,,,
okity,adj,sharp,ostry,dictionary_steenbergen,,,,,,
okłamar,"v, 1",call to,powołać,dictionary_steenbergen,,,,,,
okoplar,"v, 2","accomplish, fulfill","dokończyć, spełniać",dictionary_steenbergen,,,,,,
okopłaceń,f,link,"ogniwo, link",dictionary_steenbergen,,,,,,
okopłar,"v, 1",couple,łączyć,dictionary_steenbergen,,,,,,
okopłar: okopłar sie o,,accost,czepiać się do,dictionary_steenbergen,,,,,,
okost,prep +2,next to,obok,dictionary_steenbergen,,,,,,
okownier,"v, irr.",belong,przynależeć,dictionary_steenbergen,,,,,,
okrzeszczer,"v, 7",grow up,dorastać,dictionary_steenbergen,,,,,,
oksyżeń,n,oxygen,tlen,dictionary_steenbergen,,,,,,
okunieszczer sie (pp. -kunity),"v, 8",become acquainted with,poznać,dictionary_steenbergen,,,,,,
okupaceń,f,occupation,okupacja,dictionary_steenbergen,,,,,,
okupar,"v, 1",occupy,zajmować,dictionary_steenbergen,,,,,,
okupar: okupar sie (jelkoju),,occupy oneself with,zajmować się (czymś),dictionary_steenbergen,,,,,,
okuzaciwnik,m,accusative,biernik,dictionary_steenbergen,,,,,,
okuźlar,"v, 2",advise,"radzić, doradzać",dictionary_steenbergen,any,,,,,
okwiatar,"v, 1",calm down,uspokajać,dictionary_steenbergen,any,,,,,
ola,f. I,oil,"olej, oliwka",dictionary_steenbergen,any,,,,,
olar sie,"v, 2",ally,sprzymierzyć się,dictionary_steenbergen,any,,,,,
olat,m,ally,sprzymierzeniec,dictionary_steenbergen,any,,,,,
olegaceń,f,allegiance,powiązanie,dictionary_steenbergen,any,,,,,
"olegamię, -mnie","n. III -mię, -mnie",belt,więź,dictionary_steenbergen,any,,,,,
olegar,"v, 1",bind,"wiązać, połączyć",dictionary_steenbergen,any,,,,,
olemięć,adv,otherwise,inaczej,dictionary_steenbergen,any,,,,,
olewar,"v, 1",lift up,podnosić,dictionary_steenbergen,any,,,,,
olęc,adv,hereto,dotąd,dictionary_steenbergen,any,,,,,
olęca,f. I,alliance,"porozumienie, ugoda",dictionary_steenbergen,any,,,,,
oliwa,f. I,olive,oliwka,dictionary_steenbergen,any,,,,,
olony,adj,alien,obcy,dictionary_steenbergen,any,,,,,
ołąg,prep +2,along,wzdłuż,dictionary_steenbergen,any,,,,,
ołtarz,n,altar,ołtarz,dictionary_steenbergen,any,,,,,
ołudzica,f. I,lark,skowronek,dictionary_steenbergen,any,,,,,
omary,adj,bitter,gorzki,dictionary_steenbergen,any,,,,,
omatórz,m,"amateur, lover",miłośnik,dictionary_steenbergen,any,,,,,
omica,f. I,friend (f),przyjaciółka,dictionary_steenbergen,any,,,,,
omiczyca,f. I,friendship,przyjaźń,dictionary_steenbergen,any,,,,,
omiczyda,f. I,murder,morderstwo,dictionary_steenbergen,any,,,,,
omiczydnik,m,murderer,zabójca,dictionary_steenbergen,any,,,,,
omiecier,"v, irr.",admit,przyznać,dictionary_steenbergen,any,,,,,
omiemorzer,"v, 5",remind,przypominać,dictionary_steenbergen,any,,,,,
omierabły,adj,admirable,cudowny,dictionary_steenbergen,any,,,,,
omieraceń,f,admiration,podziw,dictionary_steenbergen,any,,,,,
omierar,"v, 1",admire,podziwiać,dictionary_steenbergen,any,,,,,
omięcier,"v, 5",lie,okłamywać,dictionary_steenbergen,any,,,,,
omik,m,friend (m),przyjaciel,dictionary_steenbergen,any,,,,,
omikały,adj,friendly,"przyjacielski, przyjazny",dictionary_steenbergen,any,,,,,
omnar,"v, 2",threaten,grozić,dictionary_steenbergen,any,,,,,
omnieśmie,adv,at least,przynajmniej,dictionary_steenbergen,,,,,,
omoruzy,adj,love,miłosny,dictionary_steenbergen,,,,,,
